Sales Order Number,Sales Order Date,Customer ID,product_id,system_sku,main_category,sub_category,brand_name,product_name,Visitors,Quantity,Transactions,Sales,Profit,Shipment Order Date,Ship Mode,City,Country,Location
16627,6/8/2018,10936,4466,193-CU993-164,"Toys, Kids & Babies",Bath & Babycare,Chu Chu Baby,Anti-Backflow Nose Pump,1,3,17.47,17.472,5.6784,#############,Standard Class,Chesapeake,United States,Virginia
16628,7/15/2018,10936,4416,193-CU994-017,"Toys, Kids & Babies",Bath & Babycare,Chu Chu Baby,Baby Wipes (Hands & Mouth Use) 80pcs X 3,1,1,36.74,36.738,-9.1845,#############,Standard Class,New York City,United States,New York
16629,1/17/2019,10936,8694,218-42302638,"Toys, Kids & Babies",Mother & Maternity,Tommee Tippee,Express & Go Breast Pump Adapter Set,1,2,179.94,179.94,-44.985,1/25/2019 8:39,Standard Class,Ann Arbor,United States,Michigan
16630,2/27/2019,9666,47472,416-BCS360GRN,"Toys, Kids & Babies",Outdoor,Ergobaby,Ergobaby - Omni 360 Baby Carriers - Khaki Green,1,6,383.64,383.64,122.7648,#############,Standard Class,La Mesa,United States,California
16631,1/21/2019,9666,45082,416-BCS360POXBLU,"Toys, Kids & Babies",Diapers and Carriers,Ergobaby,Ergobaby Omni 360 Cool Air Mesh Baby Carrier - Oxford Blue,1,3,56.52,56.52,15.8256,#############,Second Class,La Mesa,United States,California
16632,1/28/2018,66,13769,468-EP-5095LM,"Toys, Kids & Babies",Feeding,EZPZ,HAPPY MAT Plate & Placemat (Lime),1,2,6.56,6.56,1.9024,#############,First Class,Dearborn,United States,Michigan
16633,12/1/2017,679,13768,468-EP-5095CR,"Toys, Kids & Babies",Feeding,EZPZ,HAPPY MAT Plate & Placemat (Coral),1,5,243.92,243.92,-15.245,#############,First Class,San Diego,United States,California
16634,12/30/2017,679,13771,468-EP-5286CR,"Toys, Kids & Babies",Feeding,EZPZ,HAPPY BOWL & Placemat (Coral),1,9,47.52,47.52,22.8096,#############,Same Day,San Diego,United States,California
16635,1/27/2019,471,13701,468-BG-01252,"Toys, Kids & Babies",Bath & Babycare,Babyganics,Natural Insect Repellent DEET-Free 6oz,1,1,19.98,19.98,8.5914,1/25/2019 8:39,Second Class,Lakewood,United States,Ohio
16636,5/3/2018,471,13696,468-BG-012023,"Toys, Kids & Babies",Feeding,Babyganics,Dish & Bottle Soap - Fragrance Free 946ml Refill,1,5,8,8,3.44,#############,Second Class,Meriden,United States,Connecticut
16637,4/24/2018,47,13805,468-MH-15301,"Toys, Kids & Babies",Home & Safety,Mommy's Helper,Folding Potty Seat,1,2,6.16,6.16,1.9712,#############,Second Class,Columbus,United States,Georgia
16638,2/3/2018,61,46371,416-SH252333,"Toys, Kids & Babies",Feeding,Skip Hop,Skip Hop Zoo Straw Bottle - Cow,1,4,83.56,83.56,1.6712,#############,Standard Class,Roswell,United States,Georgia
16639,8/28/2018,59,46372,416-SH252338,"Toys, Kids & Babies",Feeding,Skip Hop,Skip Hop Zoo Straw Bottle - Fox,1,3,546.06,546.06,163.818,#############,Standard Class,Seattle,United States,Washington
16640,3/18/2019,61,46370,416-SH252332,"Toys, Kids & Babies",Feeding,Skip Hop,Skip Hop Zoo Straw Bottle - Unicorn,1,3,269.49,269.49,5.3898,#############,Standard Class,Morristown,United States,New Jersey
16641,5/17/2019,428,46368,416-SH252315,"Toys, Kids & Babies",Feeding,Skip Hop,Skip Hop Zoo Straw Bottle - Giraffe,1,5,10.9,10.9,3.597,1/25/2019 8:39,Standard Class,Alexandria,United States,Virginia
16642,4/17/2019,428,13792,468-LZ-27242,"Toys, Kids & Babies",Toys,Lamaze,Twist & Turn Hatchlings,1,2,6.1,6.096,2.2098,#############,Standard Class,Salt Lake City,United States,Utah
16643,2/10/2018,348,13800,468-LZ-27924,"Toys, Kids & Babies",Education,Lamaze,Soft Book - Olly Oinker,1,3,34.05,34.05,9.534,#############,Standard Class,Apple Valley,United States,California
16644,2/21/2019,61,13799,468-LZ-27923,"Toys, Kids & Babies",Education,Lamaze,Soft Book - Counting Animals,1,2,352.38,352.38,81.0474,#############,Standard Class,Apple Valley,United States,California
16645,6/4/2018,61,13730,468-BN-262,"Toys, Kids & Babies",Feeding,Boon,CATCH PLATE With Spill Catcher (Orange),1,2,245.98,245.98,27.0578,#############,Standard Class,Apple Valley,United States,California
16646,12/18/2018,680,13725,468-BN-11092,"Toys, Kids & Babies",Feeding,Boon,FORB Silicone Bottle Brush,1,1,18.94,18.94,9.47,#############,Standard Class,Apple Valley,United States,California
16647,12/17/2018,680,13722,468-BN-11058,"Toys, Kids & Babies",Feeding,Boon,FLUID Sippy Cup (Coral),1,7,59.91,59.913,-45.9333,1/25/2019 8:39,Standard Class,New York City,United States,New York
16648,12/2/2017,348,13717,468-BN-10165,"Toys, Kids & Babies",Feeding,Boon,SNACK BALL Snack Container (Teal),1,2,391.98,391.98,109.7544,#############,Standard Class,Long Beach,United States,California
16649,12/22/2018,63,13782,468-JY-226,"Toys, Kids & Babies",Feeding,Joy Organics,Organic Baby Pasta 200g - Veg,1,3,437.85,437.85,131.355,#############,Standard Class,Salem,United States,Oregon
16650,5/12/2018,59,48278,3313-G7334,"Toys, Kids & Babies",Toys,Gigo,Junior Engineer - Life Experience,1,2,68.62,68.62,32.2514,#############,Standard Class,Salem,United States,Oregon
16651,11/9/2018,66,48325,3313-G1603,"Toys, Kids & Babies",Toys,Gigo,Math Balance,1,3,25.02,25.02,6.5052,#############,Second Class,Salem,United States,Oregon
16652,4/25/2019,66,48286,3313-2600,"Toys, Kids & Babies",Toys,Kod Kod,Rummikub Experience,1,3,10.71,10.71,2.7846,#############,Second Class,Salem,United States,Oregon
16653,11/4/2018,681,48310,3313-G7424,"Toys, Kids & Babies",Toys,Gigo,Dino Park,1,2,55.98,55.984,4.1988,1/25/2019 8:39,Second Class,Salem,United States,Oregon
16654,4/24/2018,681,48283,3313-G7399-CN,"Toys, Kids & Babies",Toys,Gigo,Solar Buggy,1,5,14.48,14.48,4.887,#############,Second Class,Salem,United States,Oregon
16655,10/21/2018,61,48307,3313-SG421,"Toys, Kids & Babies",Toys,Smart Games,Jump In,1,3,142.49,142.488,-3.5622,#############,Standard Class,Salem,United States,Oregon
16656,12/24/2018,682,53052,181-FJK25,"Toys, Kids & Babies",Toys,Mattel Games,Fisher-Price® Thomas & Friends™ TrackMaster™ Twisting Tornado Playset,1,1,14.16,14.16,1.062,#############,Standard Class,Aurora,United States,Colorado
16657,3/21/2019,682,45052,656-3935,"Toys, Kids & Babies",Toys,Lego,Lego - 3935 Stephanie's Pet Patrol,1,5,79.92,79.92,27.972,#############,Standard Class,Aurora,United States,Colorado
16658,2/10/2018,428,47900,656-31059,"Toys, Kids & Babies",Toys,Lego,Lego - 31059 Sunset Street Bike,1,6,590.35,590.352,206.6232,#############,Standard Class,Newark,United States,Ohio
16659,4/8/2018,683,47889,656-10755,"Toys, Kids & Babies",Toys,Lego,Lego - 10755 Zane's Ninja Boat Pursuit,1,2,17.09,17.088,1.068,1/25/2019 8:39,Second Class,Newark,United States,Ohio
16660,6/8/2018,260,47901,656-31063,"Toys, Kids & Babies",Toys,Lego,Lego - 31063 Beachside Vacation,1,1,98.39,98.392,-11.0691,#############,First Class,Newark,United States,Ohio
16661,5/6/2018,37,22789,656-10865,"Toys, Kids & Babies",Toys,Lego,Lego - 10865 Fun Creations,1,5,11.05,11.05,2.9835,#############,First Class,Newark,United States,Ohio
16662,3/6/2018,568,22791,656-10871,"Toys, Kids & Babies",Toys,Lego,Lego - 10871 Airport,1,2,7.78,7.78,2.0228,#############,Same Day,Seattle,United States,Washington
16663,12/23/2018,63,47907,656-41149,"Toys, Kids & Babies",Toys,Lego,Lego - 41149 Moana's Island Adventure,1,2,659.9,659.9,217.767,#############,Second Class,Seattle,United States,Washington
16664,8/16/2018,684,22816,656-41335,"Toys, Kids & Babies",Toys,Lego,Lego - 41335 Mia's Tree House,1,3,53.04,53.04,-4.641,#############,Second Class,Seattle,United States,Washington
16665,3/12/2018,260,47944,656-75171,"Toys, Kids & Babies",Toys,Lego,Lego - 75171 Battle on Scarif,1,2,843.9,843.9,371.316,1/25/2019 8:39,Second Class,Pocatello,United States,Idaho
16666,2/7/2019,568,47945,656-75172,"Toys, Kids & Babies",Toys,Lego,Lego - 75172 Y-wing Starfighter,1,9,"1,496.16",1496.16,224.424,#############,Second Class,Pocatello,United States,Idaho
16667,5/12/2019,684,47917,656-41317,"Toys, Kids & Babies",Toys,Lego,Lego - 41317 Sunshine Catamaran,1,2,117.96,117.96,5.898,#############,Second Class,Dallas,United States,Texas
16668,5/1/2019,685,47948,656-75180,"Toys, Kids & Babies",Toys,Lego,Lego - 75180 Rathtar Escape,1,5,21.3,21.3,8.733,#############,Second Class,Dallas,United States,Texas
16669,8/12/2018,37,54094,656-60160,"Toys, Kids & Babies",Toys,Lego,Lego - 60160 Jungle Mobile Lab,1,5,"1,040.80",1040.8,281.016,#############,Standard Class,Seattle,United States,Washington
16670,9/29/2018,685,54095,656-60161,"Toys, Kids & Babies",Toys,Lego,Lego - 60161 Jungle Exploration Site,1,6,29.34,29.34,7.9218,#############,Standard Class,Seattle,United States,Washington
16671,8/9/2018,562,54116,656-75534,"Toys, Kids & Babies",Toys,Lego,Lego - 75534 Darth Vader,1,2,19.52,19.52,5.368,1/25/2019 8:39,Standard Class,Seattle,United States,Washington
16672,3/7/2018,686,53025,181-23412AS00,"Toys, Kids & Babies",Toys,Hasbro,Play-Doh Picnic Bucket,1,4,443.92,443.92,8.8784,#############,Standard Class,Chicago,United States,Illinois
16673,5/31/2018,562,47923,656-42066,"Toys, Kids & Babies",Toys,Lego,Lego - 42066 Air Race Jet,1,5,499.95,499.95,174.9825,#############,Second Class,Holland,United States,Michigan
16674,1/14/2019,363,22847,656-75084,"Toys, Kids & Babies",Toys,Lego,Lego - 75084 Wookiee Gunship,1,1,3.04,3.04,1.0336,#############,First Class,Holland,United States,Michigan
16675,12/25/2017,687,22838,656-70350,"Toys, Kids & Babies",Toys,Lego,Lego - 70350 Three Brothers,1,2,201.96,201.96,50.49,#############,First Class,Broken Arrow,United States,Oklahoma
16676,6/25/2018,686,57791,656-10715,"Toys, Kids & Babies",Toys,Lego,Lego - 10715 Bricks on a Roll,1,11,68.64,68.64,17.16,#############,Same Day,Broken Arrow,United States,Oklahoma
16677,11/8/2018,346,57790,656-10693,"Toys, Kids & Babies",Toys,Lego,Lego - 10693 Creative Supplement,1,4,100,100,21,1/25/2019 8:39,Second Class,Athens,United States,Georgia
16678,11/20/2018,687,57814,656-70639,"Toys, Kids & Babies",Toys,Lego,Lego - 70639 Street Race of Snake Jaguar,1,2,359.98,359.98,21.5988,#############,Second Class,Athens,United States,Georgia
16679,10/24/2018,47,4648,181-K7166,"Toys, Kids & Babies",Toys,Fisher Price,Stack & Roll Cups,1,2,6.16,6.16,2.9568,#############,Second Class,Athens,United States,Georgia
16680,2/3/2019,323,22853,656-75112,"Toys, Kids & Babies",Toys,Lego,Lego - 75112 General Grievous,1,9,"2,348.82",2348.82,399.2994,#############,Standard Class,Seattle,United States,Washington
16681,4/9/2018,323,57804,656-41157,"Toys, Kids & Babies",Toys,Lego,Lego - 41157 Rapunzel's Traveling Caravan,1,6,13.87,13.872,4.6818,#############,Standard Class,Apopka,United States,Florida
16682,4/24/2018,561,59588,656-75209,"Toys, Kids & Babies",Toys,Lego,Lego - 75209 Han Solo's Landspeeder™,1,3,273.55,273.552,-13.6776,#############,Standard Class,Apopka,United States,Florida
16683,6/23/2018,561,57815,656-70650,"Toys, Kids & Babies",Toys,Lego,Lego - 70650 Destiny's Wing,1,9,815.29,815.292,-339.705,1/25/2019 8:39,Standard Class,Apopka,United States,Florida
16684,2/16/2018,42,52935,181-DRD91,"Toys, Kids & Babies",Toys,Mattel Games,Fisher-Price® Playtime Tummy Wedge,1,3,234.45,234.45,103.158,#############,Standard Class,Houston,United States,Texas
16685,5/25/2018,564,59586,656-75196,"Toys, Kids & Babies",Toys,Lego,Lego - 75196 A-Wing™ vs. TIE Silencer™ Microfighters,1,6,"1,256.22",1256.22,75.3732,#############,Standard Class,Baltimore,United States,Maryland
16686,6/28/2018,666,4644,181-BFH65,"Toys, Kids & Babies",Toys,Fisher Price,ECL Soothe & Glow Giraffe Plush (Yellow),1,2,17.46,17.46,8.2062,#############,Standard Class,Baltimore,United States,Maryland
16687,8/4/2018,666,54239,7711-GOON-P-XL44BX2,"Toys, Kids & Babies",Bath & Babycare,Goon,Goo.n Baby Pants PB44 BOY X 2 packs,1,7,10.53,10.528,3.6848,#############,Standard Class,Baltimore,United States,Maryland
16688,9/9/2018,689,52902,181-FRN69,"Toys, Kids & Babies",Toys,Mattel Games,Barbie Holiday Doll,1,5,152.8,152.8,76.4,#############,Standard Class,Baltimore,United States,Maryland
16689,4/25/2019,346,52943,181-A6984E800,"Toys, Kids & Babies",Toys,Hasbro,Monopoly Junior (Bilingual),1,5,82.56,82.56,28.896,1/25/2019 8:39,Standard Class,Baltimore,United States,Maryland
16690,12/28/2018,363,53014,181-B98372211,"Toys, Kids & Babies",Toys,Hasbro,Nerf N-Strike Disruptor,1,3,284.97,284.97,85.491,#############,Standard Class,San Francisco,United States,California
16691,5/13/2019,440,52910,181-E0315AS00,"Toys, Kids & Babies",Toys,Hasbro,Frozen Classic Fashion Elsa,1,3,60.84,60.84,23.1192,#############,Standard Class,Chicago,United States,Illinois
16692,1/14/2019,419,52908,181-E0237AS00,"Toys, Kids & Babies",Toys,Hasbro,Disney Princess Royal Small Doll Play Assortment Cinderella,1,6,"1,325.76",1325.76,149.148,#############,Standard Class,Chicago,United States,Illinois
16693,7/16/2018,346,53009,181-A0351AS00,"Toys, Kids & Babies",Toys,Hasbro,Nerf N-Strike Elite Refill Pack (30 Darts),1,3,572.16,572.16,35.76,#############,Second Class,Laredo,United States,Texas
16694,8/17/2018,690,4393,193-CU201-848,"Toys, Kids & Babies",Bath & Babycare,Chu Chu Baby,Chu Chu Liquid Laundry 600mL,1,9,28.8,28.8,10.08,#############,Second Class,San Francisco,United States,California
16695,12/27/2017,419,4391,193-CU991-504,"Toys, Kids & Babies",Feeding,Chu Chu Baby,Sterilizing Tablets (24pcs),1,4,11.12,11.12,2.8912,1/25/2019 8:39,Second Class,Cleveland,United States,Ohio
16696,3/21/2018,561,53022,181-A7924AS00,"Toys, Kids & Babies",Toys,Hasbro,Play-Doh World of Color,1,4,7.04,7.04,3.0976,#############,Second Class,Cleveland,United States,Ohio
16697,12/30/2017,690,29699,656-41117,"Toys, Kids & Babies",Toys,Lego,Lego - 41117 Pop Star TV Studio,1,3,17.94,17.94,8.7906,#############,Standard Class,Marion,United States,Ohio
16698,11/7/2018,481,57788,656-10592,"Toys, Kids & Babies",Toys,Lego,Lego - 10592 Fire Truck,1,5,34.76,34.76,11.297,#############,Standard Class,Marion,United States,Ohio
16699,6/7/2018,561,6061,306-S7N,"Toys, Kids & Babies",Bath & Babycare,Huggies,Gold Pants XXL 28pcs,1,5,74.45,74.45,20.1015,#############,Standard Class,Marion,United States,Ohio
16700,10/2/2018,346,8727,218-42302538X4,"Toys, Kids & Babies",Bath & Babycare,Tommee Tippee,Digital Ear Thermometer Ear Cover (40packs),1,14,192.22,192.22,69.1992,#############,Standard Class,Fairfield,United States,Connecticut
16701,1/4/2019,481,8717,218-42112038X4,"Toys, Kids & Babies",Feeding,Tommee Tippee,Closer to Nature Bottle Teat - Slow Flow,1,3,19.44,19.44,9.3312,1/25/2019 8:39,Second Class,New York City,United States,New York
16702,4/2/2019,689,4377,193-CU730-714,"Toys, Kids & Babies",Feeding,Chu Chu Baby,Milk Powder Case,1,5,32.4,32.4,15.552,#############,First Class,New York City,United States,New York
16703,12/26/2018,59,4414,193-CU993-829,"Toys, Kids & Babies",Bath & Babycare,Chu Chu Baby,Moisture Cream,1,5,57.9,57.9,28.95,#############,First Class,New York City,United States,New York
16704,12/30/2018,59,4478,193-KA-4251,"Toys, Kids & Babies",Mother & Maternity,Kaneson,Mama Nipple Protector 2pcs (M),1,2,10.56,10.56,0,#############,Same Day,New York City,United States,New York
16705,5/7/2018,346,4452,193-KA-3032,"Toys, Kids & Babies",Bath & Babycare,Kaneson,Nose Sucker,1,5,"1,194.17",1194.165,210.735,#############,Second Class,New York City,United States,New York
16706,2/7/2018,346,4370,193-CU990-699,"Toys, Kids & Babies",Feeding,Chu Chu Baby,Silicone Nipple (3 pcs),1,1,40.99,40.99,20.0851,#############,Second Class,New York City,United States,New York
16707,5/23/2018,692,4443,193-O-842-B,"Toys, Kids & Babies",Bath & Babycare,LEC,Pochette Lid for Baby Wipes (Blue),1,1,2.94,2.94,0.7938,1/25/2019 8:39,Second Class,Chicago,United States,Illinois
16708,4/15/2019,666,45081,416-BCS360PMIDBLU,"Toys, Kids & Babies",Diapers and Carriers,Ergobaby,Omni 360 Cool Air Mesh Baby Carrier - Midnight Blue,1,4,45.24,45.24,-30.16,#############,Second Class,New York City,United States,New York
16709,5/5/2018,693,13706,468-BG-01385,"Toys, Kids & Babies",Bath & Babycare,Babyganics,Shampoo & BodyWash 473ml - Fragrance Free,1,4,18.69,18.688,2.336,#############,Second Class,Richmond,United States,Virginia
16710,6/26/2018,693,46246,416-PH60038,"Toys, Kids & Babies",Home & Safety,Pearhead,Pearhead First Year Felt Belly Stickers,1,2,11.65,11.648,3.7856,#############,Second Class,Ann Arbor,United States,Michigan
16711,9/28/2018,692,13710,468-BG-15543,"Toys, Kids & Babies",Bath & Babycare,Babyganics,Conditioning Shampoo & BodyWash 354ml - Frag Free,1,3,112.78,112.776,-8.4582,#############,Standard Class,Ann Arbor,United States,Michigan
16712,7/14/2018,688,13756,468-DR-TC61001,"Toys, Kids & Babies",Feeding,Dr Brown's,Soft-Spout 6oz Cup with Handle 6m+,1,5,377.45,377.45,-264.215,#############,Standard Class,Ann Arbor,United States,Michigan
16713,6/23/2018,480,13740,468-DR-715,"Toys, Kids & Babies",Feeding,Dr Brown's,Make-A-Smash Food Masher,1,4,15.94,15.936,5.1792,1/25/2019 8:39,Standard Class,Ann Arbor,United States,Michigan
16714,5/19/2018,688,13764,468-DR-WB9200,"Toys, Kids & Babies",Feeding,Dr Brown's,Options Wide-Neck Glass Bottle 9oz 2's,1,3,28.68,28.68,-7.17,#############,Standard Class,Lafayette,United States,Indiana
16715,3/27/2019,64,47599,416-PH63022,"Toys, Kids & Babies",Home & Safety,Pearhead,Pearhead - Babyprints Wall Frame - White,1,2,21.44,21.44,7.504,#############,Second Class,Springfield,United States,Oregon
16716,4/7/2019,64,13705,468-BG-01304,"Toys, Kids & Babies",Bath & Babycare,Babyganics,Moisturizing Eczema Care Cream - 226g,1,9,511.06,511.056,-95.823,#############,First Class,Springfield,United States,Oregon
16717,4/21/2019,480,13789,468-LZ-27204,"Toys, Kids & Babies",Toys,Lamaze,My First Fishbowl,1,2,18.66,18.656,1.3992,#############,First Class,Springfield,United States,Oregon
16718,1/20/2018,695,13777,468-FY-4064,"Toys, Kids & Babies",Home & Safety,The First Years,AirFlow Adjustable Sleep Positioner,1,7,11.09,11.088,-8.1312,#############,Same Day,San Francisco,United States,California
16719,4/3/2019,695,13797,468-LZ-27519,"Toys, Kids & Babies",Toys,Lamaze,Flapping Fiona,1,1,66.69,66.688,4.168,1/25/2019 8:39,Second Class,Chicago,United States,Illinois
16720,10/25/2018,696,13793,468-LZ-27243,"Toys, Kids & Babies",Toys,Lamaze,Freddie The Firefly Highchair Toy,1,2,99.49,99.488,8.7052,#############,Second Class,New York City,United States,New York
16721,11/22/2018,696,13796,468-LZ-27426,"Toys, Kids & Babies",Toys,Lamaze,Rolling Rosa,1,2,14.62,14.62,6.8714,#############,Second Class,Houston,United States,Texas
16722,12/28/2018,698,13691,468-AX-817N,"Toys, Kids & Babies",Toys,Alex Brands,Octopus Tub Toss,1,14,53.98,53.984,17.5448,#############,Standard Class,Madison,United States,Wisconsin
16723,7/1/2018,563,13741,468-DR-765,"Toys, Kids & Babies",Feeding,Dr Brown's,Snack & Dipping Cups 4's,1,3,389.97,389.97,132.5898,#############,Standard Class,Madison,United States,Wisconsin
16724,5/31/2019,563,13798,468-LZ-27579,"Toys, Kids & Babies",Toys,Lamaze,Olly Oinker,1,4,355.36,355.36,92.3936,#############,Standard Class,Madison,United States,Wisconsin
16725,2/21/2018,698,13683,468-AX-4005,"Toys, Kids & Babies",Toys,Alex Brands,Tub Tunes - Water Flutes,1,3,140.38,140.376,8.7735,1/25/2019 8:39,Standard Class,Madison,United States,Wisconsin
16726,10/2/2018,699,13685,468-AX-4020,"Toys, Kids & Babies",Toys,Alex Brands,Tub Tunes - Water Xylophone,1,2,15.84,15.84,5.544,#############,Standard Class,Madison,United States,Wisconsin
